texte,label
angers gadget milliers capteurs installés accélérer transition écologique près capteurs disséminés l'agglomération d'angers fournissent données temps réel donnent l'alerte cas problème visualiser îlots chaleur urbains anticiper conséquences crues réduire consommations d'énergie a angers centre pilotage territoire intelligent mouline données quelque capteurs disséminés territoire accélérer transition écologique,1
satellite swot vigie eaux terre regardant terre depuis l'espace pouvons mieux comprendre comment fonctionne ensemble ainsi satellite swot lancé recueille transmet précieuses informations eaux surface océans aussi lacs rivières permet ainsi retracer lien entre océans climat offre aussi nombreuses applications gestion l'eau dehors champ scientifique,1
bonheur chutes créer propres meubles matériaux récupération l'économie circulaire l'yonne ur carnets campagne aujourd'hui bonheur chutes récupère chutes bois laine d'autres matériaux auprès industriels réutilise fabriquer objets mobilier mesure organise chantiers participatifs apéros chutes cours desquels rencontrent adhérent e artisan e,1
objectif plancton quand scientifiques plaisanciers professionnels mer s'unissent recherche l'environnement jour sans entendre parler conséquences bouleversements climatiques tant citoyens aujourd'hui possible contribuer connaissance scientifique s'engageant nombreux programmes recherche ouverts tous appelle cela sciences participatives projets plein essor focus l'un dispositifs fête ans programme breton objectif plancton,1
banlieues climat quartiers passent vert l'équipe quartier allée rencontre banlieues climat association forme jeunes quartiers questions climatiques l'écologie populaire féris barkat l'un co fondateurs a ouvert portes quartier koenigshoffen l'ouest strasbourg d'autres bénévoles intervenus scène marché off rendez annuel l'économie sociale solidaire ville,1
lacanau start up kahe surf lance moteur électrique trois bateau après surf électrique puis pod électrique kayak paddle start up lacanau kahe surf lance moteur électrique bateau petit moteur kg doit être capable pousser embarcations jusqu'à kg charge particularité surtout d'être produit trois peut aussi transformer moteur sous marin faire snorkeling balade aquatique jusqu'à cinq mètres profondeur,1
comment vigneron varois révolutionne l'agriculture dopant santé sols sans pesticides a londe maures var prestigieux domaine figuière produit rosés prisés vignoble familial pionnier bio aussi vaste terrain d'expérimentation ciel ouvert ferme lombrics utilisation légumineuses comme engrais seigle aider l'eau s'infiltrer terre ici tous moyens bons rendre sols plus résistants fertiles a condition qu'ils naturels,1
cancers gynécologiques où science trois cancer col l'utérus cancer corps l'utérus endomètre cancer ovaires représentent nouveaux cas décès an france s'ils présentent d'importantes disparités matière dépistage comme traitement cancers gynécologiques commun d'être mieux pris charge depuis quelques années coup projecteur trois cancers gynécologiques moins connus celui sein,1
bateau low tech plonger requins défis écologiques amènent repenser manière d'étudier milieu marin comment concilier recherche écoresponsabilité l'association requins hommes a cela lancé mers parsifal voilier aménagé mini station plongée scientifique low tech décarbonée projet cherche lier recherche terrain collaborations scientifiques internationales échanges acteurs locaux mer,1
choviva goût chocolat fort impact carbone moins start up allemande fondée basée munich a mis point alternative chocolat réduire besoins croissants fèves cacao planet a foods utilise processus fermentation exclusif transformer ingrédients d'origine locale comme l'avoine graines tournesol produit breveté choviva substitut cacao peut ensuite entrer fabrication d'un chocolat sans fève cacao,1
anne sophie lance viticulture morbihan étude publiée nature reviews earth environment mars dernier montre réchauffement planète a fait sensiblement remonter ligne delà laquelle incongru faire vin bretagne ainsi train devenir terre propice viticulture cette jeune agricultrice vient planter vignes pluvigner domaine mané er men espère terme produire bouteilles an,1
discriminations cabinet mozaïk rh lève freins l'embauche conscient discriminations l'embauche marché travail saïd hammouche crée mozaïk rh cabinet recrutement d'accompagnement sexisme origines l'état santé discriminations travail plus courantes selon enquête l'insee publiée formation propulsion mozaïk organise ateliers lever freins l'embauche l'équipe quartier allée rencontre,1
français produisent l'énergie partir d'eau salée si l'énergie française totale produite estuaires c'est qu'ont envie croire l'ingénieur bruno mottet docteur physico chimie surfaces physicien lydéric bocquet médaillé d'argent cnrs professeur collège france derniers mis point technologie permettant d'exploiter l'énergie provenant différence concentration sel entre courants d'eau douce mer,1
monspot fr sport veut plus respectueux nature char voile kayak randonnée pédestre équestre kite surf comment pratiquer activité bord mer tout préservant biodiversité sites marins naturels protégés depuis site internet monspot fr renseigne espèces susceptibles d'être rencontrées oiseaux phoques ainsi bonnes pratiques adopter zones littorales normandie pays loire sans oublier bretagne,1
pholia lumière alternative traitements chimiques agriculture philippe bertrand pourrait bien être alternative saine efficace traitements chimiques l'agriculture pholia entreprise basée blois loir cher entend protéger plantes contre moisissures utilisant traitement lumineux technologie basée photo oxydation oxydation générée lumière lumière détruit moisissures manière sélective sans danger,1
jardin balcon c'est moment compter oiseaux ligue protection oiseaux partenariat muséum d'histoire naturelle lance comme chaque année appel comptage espèces jardins depuis environ millions d'oiseaux comptabilisés pendant heures d'observation près jardins travers france métropolitaine fait plus important dispositif français sciences participatives impliquant grand public,1
zéro douleur première mondiale greffe poumon réalisée robot sans ouvrir thorax équipe chirurgie thoracique transplantation pulmonaire vall d'hebron hôpital universitaire barcelone a mis point nouvelle technique greffe poumon via robot sans ouvrir poitrine patient technique beaucoup moins agressive technique traditionnelle consiste écarter côtes ouvrir thorax épargne patient complications postopératoires physiques dues traitement,1
